url,name,address,neighborhood,latitude,longitude,amenities
https://www.quintoandar.com.br/condominio/isola-valenzano-itacorubi-florianopolis-1d47s12e0d,Condomínio Isola Valenzano,"Rua Jornalista Manoel Menezes, 35",Itacorubi,-27.57906723022461,-48.51081085205078,Elevador; Corrimão; Vaga de garagem acessível; Piscina; Churrasqueira; Salão de festas; Academia; Salão de jogos; Rampas de acesso; Playground
https://www.quintoandar.com.br/condominio/rua-presidente-coutinho-582-centro-florianopolis-p6js86qrrk,"Condomínio em Rua Presidente Coutinho, 582","Rua Presidente Coutinho, 582",Centro,-27.5911808013916,-48.54732131958008,Piso tátil; Rampas de acesso; Vaga de garagem acessível; Corrimão
https://www.quintoandar.com.br/condominio/taj-mahal-itacorubi-florianopolis-9p18se147k,Condomínio Taj Mahal,"Rodovia Admar Gonzaga, 1547",Itacorubi,-27.58352279663086,-48.50300216674805,Gás encanado; Salão de festas; Piscina; Playground; Quadra esportiva; Corrimão; Piso tátil; Área verde; Churrasqueira; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-deputado-antonio-edu-vieira-222-pantanal-florianopolis-jpqms2vl3d,"Condomínio em Rua Deputado Antônio Edu Vieira, 222","Rua Deputado Antônio Edu Vieira, 222",Saco dos Limões,-27.61241340637207,-48.525211334228516,Espaço gourmet na área comum; Elevador; Salão de festas; Playground; Gás encanado; Corrimão; Vaga de garagem acessível; Rampas de acesso; Churrasqueira; Piso tátil; Área verde; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-antonio-jose-thomaz-da-costa-500-lagoa-pequena-florianopolis-p0gsgg43nk,"Condomínio em Rua Antônio José Thomaz da Costa, 500","Rua Antônio José Thomaz da Costa, 500",Rio Tavares,-27.662137985229492,-48.47853469848633,Elevador; Piso tátil; Vaga de garagem acessível; Rampas de acesso; Salão de festas; Área verde; Churrasqueira; Piscina; Corrimão
https://www.quintoandar.com.br/condominio/riviera-coqueiros-florianopolis-9d37s0qwgp,Condomínio Riviera,"Rua Capitão Euclídes de Castro, 403",Coqueiros,-27.604053497314453,-48.57706832885742,Elevador; Salão de festas; Gás encanado; Churrasqueira
https://www.quintoandar.com.br/condominio/residencial-maria-esther-balneario-florianopolis-rp0gs6gl4k,Residencial Maria Esther,"Rua Antônio Gomes, 51",Canto,-27.583656311035156,-48.58297348022461,Piscina; Academia; Elevador; Salão de festas; Espaço gourmet na área comum; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-matheus-ingleses-do-rio-vermelho-florianopolis-ek99sm10xk,Residencial Matheus,"Servidão Juvêncio Caetano Marquês, 191",Ingleses,-27.452171325683594,-48.41151428222656,Vaga de garagem acessível; Churrasqueira; Gás encanado; Espaço gourmet na área comum
https://www.quintoandar.com.br/condominio/cruzeiro-do-sul-ingleses-norte-florianopolis-ek99s71j9k,Condomínio Cruzeiro do Sul,"Rua das Gaivotas, 1467",Ingleses,-27.425382614135742,-48.40147018432617,Piscina; Vaga de garagem acessível; Corrimão; Salão de festas; Churrasqueira; Elevador; Rampas de acesso; Área verde; Quadra esportiva; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-porto-da-lagoa-lagoa-da-conceicao-florianopolis-9dzqs84qqd,Residencial Porto da Lagoa,"Rua Laurindo Januário da Silveira, 4367",Porto da Lagoa,-27.625377655029297,-48.47856140136719,Churrasqueira; Playground; Sauna; Academia; Piscina; Quadra esportiva; Elevador; Área verde; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-dona-vitorina-lopes-140-campeche-florianopolis-jdjrsjv91k,"Condomínio em Servidão Dona Vitórina Lopes, 140","Servidão Dona Vitórina Lopes, 140",Campeche,-27.70476722717285,-48.505210876464844,Gás encanado; Churrasqueira; Rampas de acesso; Corrimão; Espaço gourmet na área comum; Vaga de garagem acessível; Piso tátil
https://www.quintoandar.com.br/condominio/anabella-centro-florianopolis-9d37s62vep,Condomínio AnaBella,"Rua Ferreira Lima, 199",Centro,-27.58977699279785,-48.54397201538086,Espaço gourmet na área comum; Churrasqueira; Salão de festas; Piscina; Gás encanado; Salão de jogos; Elevador; Portaria 24h
https://www.quintoandar.com.br/condominio/plaza-mediterranee-capoeiras-florianopolis-7kg3s7rr2p,Condomínio Plaza Mediterranee,"Rua Álvaro Tolentino, 644",Capoeiras,-27.602418899536133,-48.593040466308594,Salão de festas; Quadra esportiva; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/recanto-do-ribeirao-ribeirao-da-ilha-florianopolis-9dzqsy8y9d,Condomínio Recanto do Ribeirão,"Rodovia Baldicero Filomeno, 836",Alto Ribeirão Leste,-27.706878662109375,-48.51587677001953,Playground; Corrimão; Espaço gourmet na área comum; Churrasqueira; Salão de festas; Área verde; Piso tátil; Rampas de acesso; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/costa-sul-itacorubi-florianopolis-3keysggemp,Condomínio Costa Sul,"Rua Itapiranga, 156",Itacorubi,-27.59090805053711,-48.50137710571289,Salão de festas; Playground; Churrasqueira; Elevador; Piscina; Academia; Gás encanado; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-professora-rosemari-e-nunes-141-ingleses-norte-florianopolis-kg3s86gjxp,"Condomínio em Servidão Professora Rosemari E. Nunes, 141","Servidão Professora Rosemari E. Nunes, 141",Ingleses,-27.452613830566406,-48.41325378417969,Vaga de garagem acessível; Rampas de acesso; Corrimão; Churrasqueira
https://www.quintoandar.com.br/condominio/residencial-capri-canasvieiras-florianopolis-keys5j0nqp,Residencial Capri,"Rua dos Eucalíptos, 242",Canasvieiras,-27.430070877075195,-48.45057678222656,Elevador; Vaga de garagem acessível; Churrasqueira; Corrimão
https://www.quintoandar.com.br/condominio/jardim-ingleses-ingleses-do-rio-vermelho-florianopolis-ed5zsnmggd,Condomínio Jardim Ingleses,"Servidão Três Marias, 285",Ingleses,-27.43545913696289,-48.410186767578125,Playground; Churrasqueira; Salão de festas; Quadra esportiva; Piscina; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/ilha-das-flores-canasvieiras-florianopolis-xplgs35eqk,Condomínio Ilha das Flores,"Rua Mario Lacombe, 662",Canasvieiras,-27.429574966430664,-48.46214294433594,Lavanderia no prédio; Gás encanado; Elevador
https://www.quintoandar.com.br/condominio/dom-fabricio-coqueiros-florianopolis-rdyosqj33k,Condomínio Dom Fabricio,"Rua Jaú Guedes da Fonseca, 135",Coqueiros,-27.605440139770508,-48.57577133178711,Churrasqueira; Elevador; Piscina; Salão de festas; Gás encanado; Piso tátil; Vaga de garagem acessível; Corrimão; Academia; Rampas de acesso
https://www.quintoandar.com.br/condominio/residencial-augusto-ruschi-coloninha-florianopolis-ndv7sxew7d,Residencial Augusto Ruschi,"Rua Tenente Olímpio Costa, 114",Coloninha,-27.59181022644043,-48.589454650878906,Playground; Gás encanado; Elevador; Salão de festas; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-pedro-soares-28-centro-florianopolis-vk87sn0ygp,"Condomínio em Rua Pedro Soares, 28","Rua Pedro Soares, 28",Centro,-27.596527099609375,-48.54703903198242,Elevador; Gás encanado
https://www.quintoandar.com.br/condominio/residencial-bergantim-capoeiras-florianopolis-ek99sgylok,Residencial Bergantim,"Rua Doutor Odilon Gallotti, 605",Capoeiras,-27.592519760131836,-48.58742141723633,Gás encanado; Academia; Elevador; Corrimão; Salão de festas; Piscina; Playground; Espaço gourmet na área comum; Rampas de acesso; Piso tátil
https://www.quintoandar.com.br/condominio/rodovia-baldicero-filomeno-2226-ribeirao-da-ilha-florianopolis-d5zsojqled,"Condomínio em Rodovia Baldicero Filomeno, 2226","Rodovia Baldicero Filomeno, 2226",Alto Ribeirão Leste,-27.703664779663086,-48.529052734375,Vaga de garagem acessível; Elevador; Churrasqueira
https://www.quintoandar.com.br/condominio/golden-residence-floripa-ingleses-norte-florianopolis-dw2s9w8jjd,Condomínio Golden Residence Floripa,"Rua Ruth Pereira, 366",Ingleses,-27.443098068237305,-48.38748550415039,Playground; Corrimão; Vaga de garagem acessível; Salão de jogos; Salão de festas; Piscina
https://www.quintoandar.com.br/condominio/azaleia-trindade-florianopolis-jpqms3qjmd,Condomínio Azaleia,"Rua Lauro Linhares, 285",Trindade,-27.582029342651367,-48.526023864746094,Playground; Elevador; Quadra esportiva
https://www.quintoandar.com.br/condominio/lago-del-turano-trindade-florianopolis-p18s09le8k,Condomínio Lago Del Turano,"Rua São Tomás de Aquino, 38",Trindade,-27.595117568969727,-48.51787185668945,Elevador; Salão de festas; Corrimão
https://www.quintoandar.com.br/condominio/rua-jose-ventura-76-trindade-florianopolis-wk27s1m3lp,"Condomínio em Rua José Ventura, 76","Rua José Ventura, 76",Trindade,-27.591901779174805,-48.522369384765625,Gás encanado; Lavanderia no prédio; Corrimão
https://www.quintoandar.com.br/condominio/rodovia-doutor-antonio-luiz-moura-gonzaga-3825-rio-tavares-florianopolis-wk27s54jep,"Condomínio em Rodovia Doutor Antônio Luiz Moura Gonzaga, 3825","Rodovia Doutor Antônio Luiz Moura Gonzaga, 3825",Rio Tavares,-27.658767700195312,-48.491111755371094,Academia; Vaga de garagem acessível; Área verde; Playground; Piscina; Salão de jogos; Quadra esportiva; Salão de festas; Churrasqueira; Sauna; Espaço gourmet na área comum; Piso tátil; Gás encanado; Rampas de acesso; Portaria 24h
https://www.quintoandar.com.br/condominio/vila-florida-ingleses-do-rio-vermelho-florianopolis-4pxns87j7d,Condomínio Vila Florida,"Rua Abel Álvares Cabral Júnior, 149",Ingleses,-27.423612594604492,-48.40305709838867,Churrasqueira; Gás encanado; Salão de festas; Espaço gourmet na área comum; Playground; Quadra esportiva; Portaria 24h
https://www.quintoandar.com.br/condominio/rodovia-tertuliano-brito-xavier-2501-jurere-florianopolis-8kojson0zd,"Condomínio em Rodovia Tertuliano Brito Xavier, 2501","Rodovia Tertuliano Brito Xavier, 2501",Canasvieiras,-27.431848526000977,-48.47829818725586,Piscina; Salão de festas; Gás encanado; Elevador; Churrasqueira
https://www.quintoandar.com.br/condominio/porto-cachoeira-cachoeira-do-bom-jesus-florianopolis-ek99s7g87k,Condomínio Porto Cachoeira,"Rua Leonel Pereira, 165",Cachoeira do Bom Jesus,-27.42103385925293,-48.43165588378906,Piscina; Elevador; Gás encanado
https://www.quintoandar.com.br/condominio/paulier-centro-florianopolis-jdjrsq34lk,Condomínio Paulier,"Rua Tenente Silveira, 798",Centro,-27.59287452697754,-48.55604934692383,Piscina; Vaga de garagem acessível; Elevador; Salão de jogos; Salão de festas; Corrimão; Gás encanado; Espaço gourmet na área comum; Churrasqueira; Piso tátil
https://www.quintoandar.com.br/condominio/heitor-bittencourt-canasvieiras-florianopolis-ek99sl2v8k,Condomínio Heitor Bittencourt,"Rua Heitor Bitencourt, 268",Canasvieiras,-27.42927360534668,-48.46955871582031,Espaço gourmet na área comum; Corrimão; Gás encanado; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/camarus-centro-florianopolis-0d71s40l9d,Condomínio Camarus,"Rua Almirante Lamego, 943",Centro,-27.58928108215332,-48.558902740478516,Vaga de garagem acessível; Salão de festas; Corrimão
https://www.quintoandar.com.br/condominio/conjunto-habitacional-panorama-capoeiras-florianopolis-ed5zse029d,Condomínio Conjunto Habitacional Panorama,"Rua Joaquim Nabuco, 1100",Capoeiras,-27.592418670654297,-48.587947845458984,Quadra esportiva; Salão de festas; Piso tátil; Corrimão; Playground; Área verde; Gás encanado; Portaria 24h
https://www.quintoandar.com.br/condominio/plaza-saint-tropez-itacorubi-florianopolis-9p6js620xk,Condomínio Plaza Saint Tropez,"Rua Pastor William Richard Schisler Filho, 856",Itacorubi,-27.576059341430664,-48.5078125,Rampas de acesso; Piscina; Vaga de garagem acessível; Brinquedoteca; Academia; Playground; Churrasqueira; Corrimão; Salão de jogos; Elevador; Salão de festas; Gás encanado; Quadra esportiva; Piso tátil; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/rodovia-virgilio-varzea-408-saco-grande-florianopolis-dv7sgzn80d,"Condomínio em Rodovia Virgílio Várzea, 408","Rodovia Virgílio Várzea, 408",Monte Verde,-27.555734634399414,-48.49822235107422,Piso tátil; Playground; Churrasqueira; Academia; Corrimão; Piscina; Elevador; Área verde; Rampas de acesso; Vaga de garagem acessível; Salão de festas
https://www.quintoandar.com.br/condominio/portal-dos-acorianos-itacorubi-florianopolis-knzsyo63wk,Condomínio Portal dos Açorianos,"Servidão Amaral Antero Bastos, 29",Itacorubi,-27.5775203704834,-48.505859375,Rampas de acesso; Área verde; Churrasqueira; Vaga de garagem acessível; Salão de festas; Elevador; Corrimão; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-capitao-romualdo-de-barros-694-saco-dos-limoes-florianopolis-2drrsj494d,"Condomínio em Rua Capitão Romualdo de Barros, 694","Rua Capitão Romualdo de Barros, 694",Saco dos Limões,-27.60418128967285,-48.52921676635742,Gás encanado; Elevador; Piscina; Quadra esportiva; Churrasqueira; Salão de festas; Portaria 24h
https://www.quintoandar.com.br/condominio/ville-boiteux-canasvieiras-florianopolis-4pxnsgwn4d,Condomínio Ville Boiteux,"Avenida Luiz Boiteux Piazza, 4464",Ponta das Canas,-27.41082763671875,-48.42443084716797,Elevador; Piscina; Gás encanado; Salão de festas
https://www.quintoandar.com.br/condominio/rua-tereza-francelina-lopes-363-alto-ribeirao-leste-florianopolis-dzqsn5xezd,"Condomínio em Rua Tereza Francelina Lopes, 363","Rua Tereza Francelina Lopes, 363",Alto Ribeirão Leste,-27.704891204833984,-48.5132942199707,Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/res-alicia-e-luana-corrego-grande-florianopolis-ek99swrwek,Condomínio Res. Alícia e Luana,"Rua Sebastião L. da Silva, 152",Córrego Grande,-27.602338790893555,-48.5044059753418,Churrasqueira; Academia; Elevador; Salão de festas; Piscina; Sauna; Gás encanado; Espaço gourmet na área comum; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-francisco-candido-xavier-1322-campeche-florianopolis-dzqsn87xyd,"Condomínio em Rua Francisco Cândido Xavier, 1322","Rua Francisco Cândido Xavier, 1322",Campeche,-27.695363998413086,-48.50297164916992,Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/rua-carlos-loureiro-da-luz-20-corrego-grande-florianopolis-jpqmseorrd,"Condomínio em Rua Carlos Loureiro da Luz, 20","Rua Carlos Loureiro da Luz, 20",Córrego Grande,-27.604591369628906,-48.50327682495117,Churrasqueira; Lavanderia no prédio; Espaço gourmet na área comum; Gás encanado
https://www.quintoandar.com.br/condominio/servidao-teodomiro-menezes-77-porto-da-lagoa-florianopolis-k99s19yw9k,"Condomínio em Servidão Teodomiro Menezes, 77","Servidão Teodomiro Menezes, 77",Porto da Lagoa,-27.63457679748535,-48.472412109375,Vaga de garagem acessível; Corrimão
https://www.quintoandar.com.br/condominio/servidao-heleodoro-joao-florindo-181-barra-da-lagoa-florianopolis-knzsy416ek,"Condomínio em Servidão Heleodoro João Florindo, 181","Servidão Heleodoro João Florindo, 181",Barra da Lagoa,-27.585092544555664,-48.43424987792969,Corrimão; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/rodovia-joao-gualberto-soares-9777-sao-joao-do-rio-vermelho-florianopolis-9p6jszqj0k,"Condomínio em Rodovia João Gualberto Soares, 9777","Rodovia João Gualberto Soares, 9777",São João do Rio Vermelho,-27.518911361694336,-48.4237174987793,Gás encanado; Vaga de garagem acessível; Espaço gourmet na área comum; Corrimão
https://www.quintoandar.com.br/condominio/vila-inglesa-ingleses-norte-florianopolis-9p6jsn10ek,Condomínio Vila Inglesa,"Rua das Gaivotas, 1657",Ingleses,-27.42400550842285,-48.40143966674805,Churrasqueira; Playground; Elevador; Gás encanado; Espaço gourmet na área comum; Salão de festas; Sauna; Quadra esportiva; Piscina; Salão de jogos; Vaga de garagem acessível; Rampas de acesso; Área verde; Corrimão; Piso tátil; Brinquedoteca; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-sinfronio-jose-silveira-200-campeche-central-florianopolis-p18s0v3lnk,"Condomínio em Servidão Sinfronio José Silveira, 200","Servidão Sinfronio José Silveira, 200",Rio Tavares,-27.666685104370117,-48.50185012817383,Corrimão; Churrasqueira; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/rua-dante-de-patta-407-ingleses-do-rio-vermelho-florianopolis-jpqms9x5ld,"Condomínio em Rua Dante de Patta, 407","Rua Dante de Patta, 407",Ingleses,-27.43474006652832,-48.39754867553711,Piso tátil; Gás encanado; Churrasqueira; Corrimão; Vaga de garagem acessível; Espaço gourmet na área comum
https://www.quintoandar.com.br/condominio/ravello-residencial-abraao-florianopolis-d71s6mnemd,Condomínio Ravello Residencial,"Rua João Meirelles, 149",Itaguaçu,-27.615772247314453,-48.591712951660156,Rampas de acesso; Corrimão; Vaga de garagem acessível; Área verde; Piscina; Elevador; Academia; Salão de festas; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-pedro-jose-ferreira-40-porto-da-lagoa-florianopolis-vk87s9m9zp,"Condomínio em Servidão Pedro José Ferreira, 40","Servidão Pedro José Ferreira, 40",Porto da Lagoa,-27.632272720336914,-48.47296905517578,Corrimão; Gás encanado; Espaço gourmet na área comum
https://www.quintoandar.com.br/condominio/estrada-dom-joao-becker-451-ingleses-do-rio-vermelho-florianopolis-rdyos8291k,"Condomínio em Estrada Dom João Becker, 451","Estrada Dom João Becker, 451",Ingleses,-27.43768310546875,-48.390541076660156,Piscina; Gás encanado; Salão de festas; Elevador; Playground; Churrasqueira
https://www.quintoandar.com.br/condominio/estrada-cristovao-machado-de-campos-460-vargem-grande-florianopolis-7kg3soe3zp,"Condomínio em Estrada Cristóvão Machado de Campos, 460","Estrada Cristóvão Machado de Campos, 460",Vargem Grande,-27.45551300048828,-48.451515197753906,Piscina; Elevador; Playground; Churrasqueira
https://www.quintoandar.com.br/condominio/coral-classic-coqueiros-florianopolis-dzqsgo16zd,Condomínio Coral Classic,"Rua Doutor Abel Capela, 184",Coqueiros,-27.606950759887695,-48.579593658447266,Elevador; Rampas de acesso; Vaga de garagem acessível; Salão de jogos; Área verde; Quadra esportiva; Piscina; Academia; Brinquedoteca; Piso tátil; Salão de festas; Playground; Corrimão
https://www.quintoandar.com.br/condominio/servidao-papaterra-664-sao-joao-do-rio-vermelho-florianopolis-p18s0126rk,"Condomínio em Servidão Papaterra, 664","Servidão Papaterra, 664",São João do Rio Vermelho,-27.504329681396484,-48.413272857666016,Vaga de garagem acessível; Corrimão; Área verde; Lavanderia no prédio
https://www.quintoandar.com.br/condominio/rua-major-costa-118-centro-florianopolis-ek99sx5onk,"Condomínio em Rua Major Costa, 118","Rua Major Costa, 118",Centro,-27.596359252929688,-48.54262161254883,Elevador; Salão de festas; Corrimão; Vaga de garagem acessível; Rampas de acesso; Quadra esportiva; Portaria 24h
https://www.quintoandar.com.br/condominio/cristal-park-itacorubi-florianopolis-wdw2sol4gd,Condomínio Cristal Park,"Rodovia Amaro Antônio Viêira, 2623",Itacorubi,-27.58689308166504,-48.49665069580078,Elevador; Piscina; Churrasqueira; Playground; Salão de festas; Academia; Portaria 24h
https://www.quintoandar.com.br/condominio/jardim-trindade-trindade-florianopolis-9dzqs1g68d,Condomínio Jardim Trindade,"Rua Douglas Seabra Levier, 163",Trindade,-27.59628677368164,-48.52500534057617,Espaço gourmet na área comum; Corrimão; Elevador; Vaga de garagem acessível; Churrasqueira; Gás encanado; Rampas de acesso; Piso tátil; Salão de festas; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/algarve-ii-centro-florianopolis-4pxnsnvzod,Condomínio Algarve II,"Rua Esteves Júnior, 496",Centro,-27.589956283569336,-48.55294418334961,Elevador; Espaço gourmet na área comum; Churrasqueira; Salão de festas; Gás encanado; Corrimão; Área verde; Portaria 24h
https://www.quintoandar.com.br/condominio/ilha-do-sol-saco-dos-limoes-florianopolis-6knzs6oeyk,Condomínio Ilha do Sol,"Rua Capitão Romualdo de Barros, 998",Saco dos Limões,-27.602876663208008,-48.52639389038086,Churrasqueira; Salão de festas; Espaço gourmet na área comum; Gás encanado; Rampas de acesso; Vaga de garagem acessível; Piso tátil; Corrimão; Portaria 24h
https://www.quintoandar.com.br/condominio/heloisa-helena-alto-ribeirao-leste-florianopolis-p6jsj2zw9k,Condomínio Heloísa Helena,"Rua Cedro Rosa do Sul, 38",Alto Ribeirão Leste,-27.703540802001953,-48.5194091796875,Vaga de garagem acessível; Salão de festas; Elevador; Rampas de acesso; Piscina; Piso tátil; Corrimão; Área verde; Churrasqueira
https://www.quintoandar.com.br/condominio/servidao-cid-silva-884-sao-joao-do-rio-vermelho-florianopolis-d47s4vjqyd,"Condomínio em Servidão Cid Silva, 884","Servidão Cid Silva, 884",São João do Rio Vermelho,-27.50012969970703,-48.411521911621094,Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/rua-laura-duarte-prazeres-802-campeche-central-florianopolis-p18s0g054k,"Condomínio em Rua Laura Duarte Prazeres, 802","Rua Laura Duarte Prazeres, 802",Campeche,-27.684579849243164,-48.5034294128418,Vaga de garagem acessível; Corrimão; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-luis-flor-francisco-461-ingleses-do-rio-vermelho-florianopolis-d37s50gj8p,"Condomínio em Servidão Luís Flor Francisco, 461","Servidão Luís Flor Francisco, 461",Ingleses,-27.45612335205078,-48.400352478027344,Churrasqueira; Vaga de garagem acessível; Corrimão; Rampas de acesso
https://www.quintoandar.com.br/condominio/rua-martinho-de-haro-421-ingleses-do-rio-vermelho-florianopolis-pqmsw6v3nd,"Condomínio em Rua Martinho de Haro, 421","Rua Martinho de Haro, 421",Ingleses,-27.429471969604492,-48.402591705322266,Churrasqueira; Corrimão; Salão de festas; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/rua-vereador-osni-ortiga-1959-lagoa-da-conceicao-florianopolis-dw2s9z6ogd,"Condomínio em Rua Vereador Osni Ortiga, 1959","Rua Vereador Osni Ortiga, 1959",Porto da Lagoa,-27.62420082092285,-48.46574783325195,Elevador; Churrasqueira; Corrimão; Academia; Vaga de garagem acessível; Piso tátil; Piscina; Área verde; Salão de festas
https://www.quintoandar.com.br/condominio/servidao-ostacio-fernando-da-silva-80-ingleses-norte-florianopolis-pm8sqv7zqk,"Condomínio em Servidão Ostácio Fernando da Silva, 80","Servidão Ostácio Fernando da Silva, 80",Ingleses,-27.438562393188477,-48.39885711669922,Vaga de garagem acessível; Elevador; Churrasqueira; Rampas de acesso; Corrimão
https://www.quintoandar.com.br/condominio/bloco-1-ingleses-norte-florianopolis-ek99sqqmjk,Condomínio Bloco 1,"Rua Paulina Marques dos Santos, 529",Ingleses,-27.44917106628418,-48.39896774291992,Vaga de garagem acessível; Rampas de acesso
https://www.quintoandar.com.br/condominio/rua-tereza-lopes-827-campeche-florianopolis-p6js8en0xk,"Condomínio em Rua Tereza Lopes, 827","Rua Tereza Lopes, 827",Campeche,-27.69899559020996,-48.500484466552734,Corrimão; Vaga de garagem acessível; Churrasqueira
https://www.quintoandar.com.br/condominio/vila-dos-acores-ingleses-do-rio-vermelho-florianopolis-3keysy5lqp,Condomínio Vila dos Açores,"Rua Abel Álvares Cabral Júnior, 455",Ingleses,-27.423601150512695,-48.40614700317383,Piscina; Playground; Churrasqueira; Salão de festas; Elevador; Espaço gourmet na área comum; Gás encanado
https://www.quintoandar.com.br/condominio/rua-morro-das-feiticeiras-495-vargem-grande-florianopolis-d37s5773vp,"Condomínio em Rua Morro das Feiticeiras, 495","Rua Morro das Feiticeiras, 495",Ingleses,-27.420713424682617,-48.40770721435547,Rampas de acesso; Elevador; Churrasqueira; Corrimão; Área verde; Vaga de garagem acessível; Piscina; Salão de festas
https://www.quintoandar.com.br/condominio/estrada-anarolina-silveira-santos-248-vargem-do-bom-jesus-florianopolis-dzqsg5mvmd,"Condomínio em Estrada Anarolina Silveira Santos, 248","Estrada Anarolina Silveira Santos, 248",Cachoeira do Bom Jesus,-27.445762634277344,-48.42363357543945,Gás encanado; Espaço gourmet na área comum; Corrimão
https://www.quintoandar.com.br/condominio/estrada-jornalista-jaime-de-arruda-ramos-1253-ponta-das-canas-florianopolis-0d71s9vqzd,"Condomínio em Estrada Jornalista Jaime de Arruda Ramos, 1253","Estrada Jornalista Jaime de Arruda Ramos, 1253",Lagoinha do Norte,-27.38981819152832,-48.42180633544922,Área verde; Churrasqueira; Gás encanado
https://www.quintoandar.com.br/condominio/rodovia-tertuliano-brito-xavier-2311-canasvieiras-florianopolis-3keysrnvlp,"Condomínio em Rodovia Tertuliano Brito Xavier, 2311","Rodovia Tertuliano Brito Xavier, 2311",Canasvieiras,-27.430767059326172,-48.47673416137695,Gás encanado; Piso tátil; Rampas de acesso; Churrasqueira; Piscina; Espaço gourmet na área comum; Salão de jogos; Vaga de garagem acessível; Elevador; Sauna; Área verde; Corrimão; Academia; Salão de festas; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-heitor-bitencourt-441-canasvieiras-florianopolis-k27sg8j7wp,"Condomínio em Rua Heitor Bitencourt, 441","Rua Heitor Bitencourt, 441",Canasvieiras,-27.42769432067871,-48.46928787231445,Elevador; Área verde; Corrimão
https://www.quintoandar.com.br/condominio/rua-gilmar-darli-vieira-466-lagoa-pequena-florianopolis-d71s65434d,"Condomínio em Rua Gilmar Darli Viêira, 466","Rua Gilmar Darli Viêira, 466",Rio Tavares,-27.663593292236328,-48.47666931152344,Elevador; Academia; Salão de festas; Salão de jogos; Rampas de acesso; Piso tátil; Playground; Piscina; Vaga de garagem acessível; Corrimão; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/san-blas-residence-joao-paulo-florianopolis-knzsy9432k,Condomínio San Blas Residence,"Rodovia João Paulo, 2608",João Paulo,-27.554996490478516,-48.50886154174805,Playground; Corrimão; Vaga de garagem acessível; Piscina; Área verde; Academia; Brinquedoteca; Churrasqueira; Rampas de acesso; Piso tátil; Salão de festas; Elevador; Salão de jogos; Portaria 24h
https://www.quintoandar.com.br/condominio/citta-life-residence-jurere-leste-florianopolis-ndv7szlgmd,Condomínio Città Life Residence,"Rua das Piraúnas, 1540",Jurerê,-27.44409942626953,-48.48638153076172,Piscina; Churrasqueira; Vaga de garagem acessível; Playground; Salão de jogos; Área verde; Piso tátil; Sauna; Salão de festas; Rampas de acesso; Elevador; Academia; Corrimão; Brinquedoteca; Portaria 24h
https://www.quintoandar.com.br/condominio/sete-mares-ingleses-norte-florianopolis-7kg3sovg0p,Condomínio Sete Mares,"Rua das Gaivotas, 701",Ingleses,-27.43108367919922,-48.39653015136719,Quadra esportiva; Playground; Gás encanado; Academia; Churrasqueira; Piscina; Espaço gourmet na área comum; Elevador; Portaria 24h
https://www.quintoandar.com.br/condominio/estrada-dom-joao-becker-671-ingleses-do-rio-vermelho-florianopolis-drrsrn0m5d,"Condomínio em Estrada Dom João Becker, 671","Estrada Dom João Becker, 671",Ingleses,-27.438892364501953,-48.38981246948242,Elevador; Rampas de acesso; Corrimão; Vaga de garagem acessível; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/porto-das-aguas-ingleses-norte-florianopolis-rp0gs9859k,Condomínio Porto Das Aguas,"Rua das Gaivotas, 849",Ingleses,-27.430564880371094,-48.39729309082031,Churrasqueira; Elevador; Salão de festas; Piscina; Gás encanado; Rampas de acesso; Vaga de garagem acessível; Corrimão; Área verde; Piso tátil; Espaço gourmet na área comum; Portaria 24h
